17,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

31,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

50,inputA,outputA,a_adjust,inputB,outputB,b_adjust

66,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

84,10.00,0.00,0.00,1.50,60,10.00,0.00,0.00,1.50,60

101,inputA,outputA,a_adjust,inputB,outputB,b_adjust

117,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

132,10.00,25.00,0.00,1.50,60,10.00,25.00,0.00,1.50,60

152,inputA,outputA,a_adjust,inputB,outputB,b_adjust

166,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

183,10.00,25.00,0.00,1.50,60,10.00,25.00,0.00,1.50,60

202,inputA,outputA,a_adjust,inputB,outputB,b_adjust

215,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

232,10.00,25.00,0.00,2.50,60,10.00,25.00,0.00,2.50,60
2484,0.00,45.25,60,0.00,45.25,60

2501,0.00,45.25,60,0.00,45.25,60

2515,0.00,45.25,60,0.00,45.25,60

2533,0.00,45.25,60,0.00,45.25,60

2550,0.00,45.88,60,0.00,45.88,60

2568,0.00,45.88,60,0.00,45.88,60

2584,0.00,45.88,60,0.00,45.88,60

2599,0.00,45.88,60,0.00,45.88,60

2615,0.00,45.88,60,0.00,45.88,60

2634,0.00,46.50,60,0.00,46.50,60

2649,0.00,46.50,60,0.00,46.50,60

2667,0.00,46.50,60,0.00,46.50,60

2684,0.00,46.50,60,0.00,46.50,60

2698,0.00,46.50,60,0.00,46.50,60

2718,0.00,47.13,60,0.00,47.13,60

2733,0.00,47.13,60,0.00,47.13,60

2750,0.00,47.13,60,0.00,47.13,60

2766,0.00,47.13,60,0.00,47.13,60

2782,0.00,47.13,60,0.00,47.13,60

2803,0.00,47.75,60,0.00,47.75,60

2816,0.00,47.75,60,0.00,47.75,60

2834,0.00,47.75,60,0.00,47.75,60

2849,0.00,47.75,60,0.00,47.75,60

2872,0.00,48.38,60,0.00,48.38,60

2883,0.00,48.38,60,0.00,48.38,60

2899,0.00,48.38,60,0.00,48.38,60

2916,0.00,48.38,60,0.00,48.38,60

2933,0.00,48.38,60,0.00,48.38,60

2950,0.00,49.00,60,0.00,49.00,60

2966,0.00,49.00,60,0.00,49.00,60

2986,0.00,49.00,60,0.00,49.00,60

3001,0.00,49.00,60,0.00,49.00,60

3016,0.00,49.63,60,0.00,49.63,60

3035,0.00,49.63,60,0.00,49.63,60

3050,0.00,49.63,60,0.00,49.63,60

3065,0.00,49.63,60,0.00,49.63,60

3085,0.00,49.63,60,0.00,49.63,60

3099,0.00,50.25,60,0.00,50.25,60

3116,0.00,50.25,60,0.00,50.25,60

3135,0.00,50.25,60,0.00,50.25,60

3151,0.00,50.25,60,0.00,50.25,60

3168,0.00,50.88,60,0.00,50.88,60

3183,0.00,50.88,60,0.00,50.88,60

3201,0.00,50.88,60,0.00,50.88,60

3215,0.00,50.88,60,0.00,50.88,60

3235,0.00,50.88,60,0.00,50.88,60

3251,0.00,51.50,60,0.00,51.50,60

3267,0.00,51.50,60,0.00,51.50,60

3283,0.00,51.50,60,0.00,51.50,60

3301,0.00,51.50,60,0.00,51.50,60

3317,0.00,51.50,60,0.00,51.50,60

3336,0.00,52.13,60,0.00,52.13,60

3350,0.00,52.13,60,0.00,52.13,60

3369,0.00,52.13,60,0.00,52.13,60

3382,0.00,52.13,60,0.00,52.13,60

3400,0.00,52.13,60,0.00,52.13,60

3415,0.00,52.75,60,0.00,52.75,60

3432,0.00,52.75,60,0.00,52.75,60

3449,0.00,52.75,60,0.00,52.75,60

3467,0.00,52.75,60,0.00,52.75,60

3482,0.00,53.38,60,0.00,53.38,60

3502,0.00,53.38,60,0.00,53.38,60

3517,0.00,53.38,60,0.00,53.38,60

3533,0.00,53.38,60,0.00,53.38,60

3549,0.00,53.38,60,0.00,53.38,60

3568,0.00,54.00,60,0.00,54.00,60

3582,0.00,54.00,60,0.00,54.00,60

3600,0.00,54.00,60,0.00,54.00,60

3619,0.00,54.00,60,0.00,54.00,60

3632,0.00,54.63,60,0.00,54.63,60

3651,0.00,54.63,60,0.00,54.63,60

3668,0.00,54.63,60,0.00,54.63,60

3685,0.00,54.63,60,0.00,54.63,60

3700,0.00,54.63,60,0.00,54.63,60

3718,0.00,55.25,60,0.00,55.25,60

3732,0.00,55.25,60,0.00,55.25,60

3750,0.00,55.25,60,0.00,55.25,60

3765,0.00,55.25,60,0.00,55.25,60

3783,0.00,55.88,60,0.00,55.88,60

3801,0.00,55.88,60,0.00,55.88,60

3816,0.00,55.88,60,0.00,55.88,60

3832,0.00,55.88,60,0.00,55.88,60

3850,0.00,55.88,60,0.00,55.88,60

3866,0.00,56.50,60,0.00,56.50,60

3883,0.00,56.50,60,0.00,56.50,60

3900,0.00,56.50,60,0.00,56.50,60

3918,0.00,56.50,60,0.00,56.50,60

3932,0.00,56.50,60,0.00,56.50,60

3949,0.00,57.13,60,0.00,57.13,60

3967,0.00,57.13,60,0.00,57.13,60

3984,0.00,57.13,60,0.00,57.13,60

4001,0.00,57.13,60,0.00,57.13,60

4016,0.00,57.13,60,0.00,57.13,60

4033,0.00,57.75,60,0.00,57.75,60

4049,0.00,57.75,60,0.00,57.75,60

4066,0.00,57.75,60,0.00,57.75,60

4082,0.00,57.75,60,0.00,57.75,60

4099,0.00,58.38,60,0.00,58.38,60

4120,0.00,58.38,60,0.00,58.38,60

4133,0.00,58.38,60,0.00,58.38,60

4151,0.00,58.38,60,0.00,58.38,60

4168,0.00,58.38,60,0.00,58.38,60

4183,0.00,59.00,60,0.00,59.00,60

4201,0.00,59.00,60,0.00,59.00,60

4217,0.00,59.00,60,0.00,59.00,60

4234,0.00,59.00,60,0.00,59.00,60

4249,0.00,59.63,60,0.00,59.63,60

4268,0.00,59.63,60,0.00,59.63,60

4283,0.00,59.63,60,0.00,59.63,60

4300,0.00,59.63,60,0.00,59.63,60

4319,0.00,60.25,60,0.00,60.25,60

4334,0.00,60.25,60,0.00,60.25,60

4349,0.00,60.25,60,0.00,60.25,60

4369,0.00,60.25,60,0.00,60.25,60

4387,0.00,60.25,60,0.00,60.25,60

4399,0.00,60.88,60,0.00,60.88,60

4416,0.00,60.88,60,0.00,60.88,60

4434,0.00,60.88,60,0.00,60.88,60

4451,0.00,60.88,60,0.00,60.88,60

4465,0.00,60.88,60,0.00,60.88,60

4485,0.00,61.50,60,0.00,61.50,60

4498,0.00,61.50,60,0.00,61.50,60

4516,0.00,61.50,60,0.00,61.50,60

4532,0.00,61.50,60,0.00,61.50,60

4553,0.00,61.50,60,0.00,61.50,60

4568,0.00,62.13,60,0.00,62.13,60

4584,0.00,62.13,60,0.00,62.13,60

4601,0.00,62.13,60,0.00,62.13,60

4624,0.00,62.13,60,0.00,62.13,60

4632,0.00,62.75,60,0.00,62.75,60

4650,0.00,62.75,60,0.00,62.75,60

4668,0.00,62.75,60,0.00,62.75,60

4683,0.00,62.75,60,0.00,62.75,60

4700,0.45,62.75,60,0.00,62.75,60

4717,0.45,58.79,60,0.00,63.38,60

4732,0.45,58.79,60,0.00,63.38,60

4749,0.45,58.79,60,0.00,63.38,60

4766,0.45,58.79,60,0.00,63.38,60

4782,0.45,58.79,60,0.00,63.38,60

4802,0.45,59.30,60,0.00,64.00,60

4815,0.45,59.30,60,0.00,64.00,60

4836,0.45,59.30,60,0.00,64.00,60

4849,0.45,59.30,60,0.00,64.00,60

4868,0.45,59.82,60,0.00,64.62,60

4884,0.45,59.82,60,0.00,64.62,60

4901,0.45,59.82,60,0.00,64.62,60

4917,0.45,59.82,60,0.00,64.62,60

4934,0.45,60.33,60,0.00,65.25,60

4950,0.45,60.33,60,0.00,65.25,60

4967,0.45,60.33,60,0.00,65.25,60

4985,0.45,60.33,60,0.00,65.25,60

4998,0.45,60.33,60,0.00,65.25,60

5016,0.45,60.84,60,0.00,65.87,60

5032,0.45,60.84,60,0.00,65.87,60

5051,0.45,60.84,60,0.00,65.87,60

5065,0.45,60.84,60,0.00,65.87,60

5086,0.45,60.84,60,0.00,65.87,60

5099,0.45,61.36,60,0.00,66.50,60

5118,0.45,61.36,60,0.00,66.50,60

5132,0.45,61.36,60,0.00,66.50,60

5152,0.45,61.36,60,0.00,66.50,60

5166,0.45,61.36,60,0.00,66.50,60

5184,0.45,61.87,60,0.00,67.12,60

5199,0.45,61.87,60,0.00,67.12,60

5218,0.45,61.87,60,0.00,67.12,60

5235,0.45,61.87,60,0.00,67.12,60

5250,0.45,62.38,60,0.00,67.75,60

5268,0.45,62.38,60,0.00,67.75,60

5282,0.45,62.38,60,0.00,67.75,60

5302,0.45,62.38,60,0.00,67.75,60

5316,0.45,62.38,60,0.00,67.75,60

5333,0.45,62.90,60,0.00,68.37,60

5350,0.45,62.90,60,0.00,68.37,60

5365,0.45,62.90,60,0.00,68.37,60

5385,0.45,62.90,60,0.00,68.37,60

5399,0.45,62.90,60,0.00,68.37,60

5417,0.45,63.41,60,0.00,69.00,60

5432,0.45,63.41,60,0.00,69.00,60

5451,0.45,63.41,60,0.00,69.00,60

5467,0.45,63.41,60,0.00,69.00,60

5485,0.45,63.92,60,0.00,69.62,60

5499,0.45,63.92,60,0.00,69.62,60

5515,0.45,63.92,60,0.00,69.62,60

5536,0.45,63.92,60,0.00,69.62,60

5549,0.45,64.44,60,0.00,70.25,60

5567,0.45,64.44,60,0.00,70.25,60

5584,0.45,64.44,60,0.00,70.25,60

5601,0.45,64.44,60,0.00,70.25,60

5618,0.45,64.44,60,0.00,70.25,60

5637,0.45,64.95,60,0.00,70.87,60

5650,0.45,64.95,60,0.00,70.87,60

5668,0.45,64.95,60,0.00,70.87,60

5683,0.45,64.95,60,0.00,70.87,60

5699,0.45,65.46,60,0.00,70.87,60

5715,0.45,65.46,60,0.00,71.50,60

5733,0.45,65.46,60,0.00,71.50,60

5752,0.45,65.46,60,0.00,71.50,60

5765,0.45,65.46,60,0.00,71.50,60

5785,0.45,65.97,60,0.00,72.12,60

5799,0.45,65.97,60,0.00,72.12,60

5815,0.45,65.97,60,0.00,72.12,60

5834,0.45,65.97,60,0.00,72.12,60

5850,0.45,66.49,60,0.00,72.75,60

5865,0.45,66.49,60,0.00,72.75,60

5886,0.45,66.49,60,0.00,72.75,60

5900,0.45,66.49,60,0.00,72.75,60

5916,0.45,66.49,60,0.00,72.75,60

5931,0.45,67.00,60,0.00,73.37,60

5951,0.45,67.00,60,0.00,73.37,60

5966,0.45,67.00,60,0.00,73.37,60

5983,0.45,67.00,60,0.00,73.37,60

5998,0.45,67.51,60,0.00,74.00,60

6017,0.45,67.51,60,0.00,74.00,60

6031,0.45,67.51,60,0.00,74.00,60

6050,0.45,67.51,60,0.00,74.00,60

6065,0.45,67.51,60,0.00,74.00,60

6086,0.45,68.03,60,0.00,74.62,60

6101,0.45,68.03,60,0.00,74.62,60

6119,0.45,68.03,60,0.00,74.62,60

6134,0.45,68.03,60,0.00,74.62,60

6150,0.45,68.54,60,0.00,75.25,60

6167,0.45,68.54,60,0.00,75.25,60

6184,0.45,68.54,60,0.00,75.25,60

6200,0.45,68.54,60,0.00,75.25,60

6216,0.45,68.54,60,0.00,75.25,60

6232,0.45,69.05,60,0.00,75.87,60

6251,0.45,69.05,60,0.00,75.87,60

6265,0.45,69.05,60,0.00,75.87,60

