18,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

35,1.00,0.00,0.00,1.50,70,1.00,0.00,0.00,1.50,70

52,inputA,outputA,a_adjust,inputB,outputB,b_adjust

68,0.00,1.50,70,0.00,1.50,70

85,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

2085,1.70,7.25,70,1.77,18.71,70

2102,1.70,7.25,70,1.77,18.71,70

2119,1.70,7.25,70,1.77,18.71,70

2135,1.70,7.25,70,1.77,18.71,70

2152,1.70,7.28,70,1.77,18.84,70

2169,1.70,7.28,70,1.77,18.84,70

2185,1.70,7.28,70,1.77,18.84,70

2202,1.70,7.28,70,1.77,18.84,70

2218,1.70,7.28,70,1.77,18.84,70

2236,1.70,7.31,70,1.77,18.96,70

2252,1.70,7.31,70,1.77,18.96,70

2269,1.70,7.31,70,1.77,18.96,70

2286,1.70,7.31,70,1.77,18.96,70

2300,1.70,7.34,70,1.77,19.08,70

2316,1.70,7.34,70,1.77,19.08,70

2333,1.70,7.34,70,1.77,19.08,70

2351,1.70,7.34,70,1.77,19.08,70

2369,1.70,7.34,70,1.77,19.08,70

2385,1.70,7.37,70,1.77,19.21,70

2402,1.70,7.37,70,1.77,19.21,70

2419,1.70,7.37,70,1.77,19.21,70

2435,1.70,7.37,70,1.77,19.21,70

2453,1.70,7.37,70,1.77,19.21,70

2469,1.70,7.40,70,1.77,19.33,70

2486,1.70,7.40,70,1.77,19.33,70

2499,1.70,7.40,70,1.77,19.33,70

2518,1.70,7.40,70,1.77,19.33,70

2536,1.70,7.40,70,1.77,19.33,70

2550,1.70,7.43,70,1.77,19.45,70

2569,1.70,7.43,70,1.77,19.45,70

2583,1.55,7.43,70,1.77,19.45,70

2599,1.55,7.43,70,1.77,19.45,70

2618,1.55,9.01,70,1.77,19.58,70

2634,1.55,9.01,70,1.77,19.58,70

2650,1.55,9.01,70,1.77,19.58,70

2669,1.55,9.01,70,1.77,19.58,70

2686,1.55,9.01,70,1.77,19.58,70

2702,1.55,9.05,70,1.77,19.70,70

2719,1.55,9.05,70,1.77,19.70,70

2735,1.55,9.05,70,1.77,19.70,70

2751,1.55,9.05,70,1.77,19.70,70

2769,1.55,9.05,70,1.77,19.70,70

2785,1.55,9.10,70,1.77,19.82,70

2799,1.55,9.10,70,1.77,19.82,70

2820,1.55,9.10,70,1.77,19.82,70

2834,1.55,9.10,70,1.77,19.82,70

2852,1.55,9.10,70,1.77,19.82,70

2869,1.55,9.14,70,1.77,19.94,70

2885,1.55,9.14,70,1.77,19.94,70

2902,1.55,9.14,70,1.77,19.94,70

2919,1.55,9.14,70,1.77,19.94,70

2936,1.55,9.19,70,1.77,20.07,70

2951,1.55,9.19,70,1.77,20.07,70

2969,1.55,9.19,70,1.77,20.07,70

2985,1.55,9.19,70,1.77,20.07,70

3002,1.55,9.19,70,1.77,20.07,70

3019,1.55,9.23,70,1.77,20.19,70

3035,1.55,9.23,70,1.77,20.19,70

3052,1.55,9.23,70,1.77,20.19,70

3069,1.55,9.23,70,1.77,20.19,70

3085,1.55,9.23,70,1.77,20.19,70

3102,1.55,9.28,70,1.77,20.31,70

3119,1.55,9.28,70,2.95,20.31,70

3135,1.55,9.28,70,2.95,20.31,70

3152,1.55,9.28,70,2.95,20.31,70

3169,1.55,9.28,70,2.95,20.31,70

3185,1.55,9.32,70,2.95,8.53,70

3202,1.55,9.32,70,2.95,8.53,70

3219,1.55,9.32,70,2.95,8.53,70

3236,1.55,9.32,70,2.95,8.53,70

3252,1.55,9.32,70,2.95,8.53,70

3268,1.55,9.37,70,2.95,8.53,70

3286,1.55,9.37,70,2.95,8.53,70

3301,1.55,9.37,70,2.95,8.53,70

