0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

16,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

33,inputA,outputA,a_adjust,inputB,outputB,b_adjust
2065,0.00,25.50,60,0.00,48.75,60

2082,0.00,25.50,60,0.00,48.75,60

2098,0.00,25.87,60,0.00,49.50,60

2117,0.00,25.87,60,0.00,49.50,60

2133,0.00,25.87,60,0.00,49.50,60

2147,0.00,25.87,60,0.00,49.50,60

2168,0.00,25.87,60,0.00,49.50,60

2183,0.00,26.25,60,0.00,50.25,60

2198,0.00,26.25,60,0.00,50.25,60

2218,0.00,26.25,60,0.00,50.25,60

2232,0.00,26.25,60,0.00,50.25,60

2249,0.00,26.62,60,0.00,51.00,60

2266,0.00,26.62,60,0.00,51.00,60

2282,0.00,26.62,60,0.00,51.00,60

2299,0.00,26.62,60,0.00,51.00,60

2317,0.00,26.62,60,0.00,51.00,60

2332,0.00,27.00,60,0.00,51.75,60

2350,0.00,27.00,60,0.00,51.75,60

2366,0.00,27.00,60,0.00,51.75,60

2383,0.00,27.00,60,0.00,51.75,60

2398,0.00,27.00,60,0.00,51.75,60

2414,0.00,27.37,60,0.00,52.50,60

2433,0.00,27.37,60,0.00,52.50,60

2451,0.00,27.37,60,0.00,52.50,60

2466,0.00,27.37,60,0.00,52.50,60

2482,0.00,27.37,60,0.00,52.50,60

2500,0.00,27.75,60,0.00,53.25,60

2516,0.00,27.75,60,0.00,53.25,60

2532,0.00,27.75,60,0.00,53.25,60

2549,0.00,27.75,60,0.00,53.25,60

2567,0.00,28.12,60,0.00,54.00,60

2583,0.00,28.12,60,0.00,54.00,60

2600,0.00,28.12,60,0.00,54.00,60

2616,0.00,28.12,60,0.00,54.00,60

2632,0.00,28.12,60,0.00,54.00,60

2647,0.00,28.50,60,0.00,54.75,60

2666,0.00,28.50,60,0.00,54.75,60

2682,0.00,28.50,60,0.00,54.75,60

2699,0.00,28.50,60,0.00,54.75,60

2716,0.00,28.87,60,0.00,55.50,60

2731,0.00,28.87,60,0.00,55.50,60

2751,0.00,28.87,60,0.00,55.50,60

2766,0.00,28.87,60,0.00,55.50,60

2782,0.00,28.87,60,0.00,55.50,60

2798,0.00,29.25,60,0.00,56.25,60

2816,0.00,29.25,60,0.00,56.25,60

2833,0.00,29.25,60,0.00,56.25,60

2848,0.00,29.25,60,0.00,56.25,60

2866,0.00,29.62,60,0.00,57.00,60

2883,0.00,29.62,60,0.00,57.00,60

2898,0.00,29.62,60,0.00,57.00,60

2916,0.00,29.62,60,0.00,57.00,60

2932,0.00,29.62,60,0.00,57.00,60

2950,0.00,30.00,60,0.00,57.75,60

2966,0.00,30.00,60,0.00,57.75,60

2982,0.00,30.00,60,0.00,57.75,60

2998,0.00,30.00,60,0.00,57.75,60

3017,0.00,30.00,60,0.00,57.75,60

3031,0.00,30.37,60,0.00,58.50,60

3048,0.00,30.37,60,0.00,58.50,60

3066,0.00,30.37,60,0.00,58.50,60

3083,0.00,30.37,60,0.00,58.50,60

3098,0.00,30.37,60,0.00,58.50,60

3117,0.00,30.75,60,0.00,59.25,60

3137,0.00,30.75,60,0.00,59.25,60

3147,0.00,30.75,60,0.00,59.25,60

3167,0.00,30.75,60,0.00,59.25,60

3183,0.00,31.12,60,0.00,60.00,60

3198,0.00,31.12,60,0.00,60.00,60

3217,0.00,31.12,60,0.00,60.00,60

3232,0.00,31.12,60,0.00,60.00,60

3249,0.00,31.12,60,0.00,60.00,60

3266,0.00,31.50,60,0.63,54.26,60

3283,0.00,31.50,60,0.63,54.26,60

3298,0.00,31.50,60,0.63,54.26,60

3317,0.00,31.50,60,0.63,54.26,60

3333,0.00,31.87,60,0.63,54.85,60

3349,0.00,31.87,60,0.63,54.85,60

3368,0.00,31.87,60,0.63,54.85,60

