0,.00,9.00,80,0.00,9.00,80

19,0.00,9.00,80,0.00,9.00,880,0.00,9.00,80

34,0.00,9�,80,0.00,9.00,80

51,0.00,9.00,80,0.00,9.00,80

68,0.00,9.00,80,0.00,9.00,80

85,0.00,9.00,80,0.00,9.00,80

102,0.00,9.00,80,0.00,9.00,80

1534,0.00,9�KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

1554,1.00,0.00,0.00,1.50,80,1.00,0.00,0.00,1.50,80

1569,inputA,outputA,a_adjust,inputB,outputB,b_adjust

1585,0.00,1.50,80,0.00,1.50,80

1603,0.00,1.50,80,0.00,1.50,80

1620,0.00,1.50,80,0.00,1.50,80

1635,0.00,1.50,80,0.00,1.50,80

1652,0.00,1.50,80,0.00,1.50,80

1669,0.00,1.50,80,0.00,1.50,80

1685,0.00,1.50,80,0.00,1.50,80

1703,0.00,1.50,80,0.00,1.50,80

1720,0.00,1.50,80,0.00,1.50,80

1734,0.00,1.50,80,0.00,1.50,80

1751,0.00,1.50,80,0.00,1.50,80

1771,0.00,1.50,80,0.00,1.50,80

1786,0.00,1.50,80,0.00,1.50,80

1801,0.00,1.50,80,0.00,1.50,80

1821,0.00,1.50,80,0.00,1.50,80

1836,0.00,1.50,80,0.00,1.50,80

1852,0.00,1.50,80,0.00,1.50,80

1870,0.00,1.50,80,0.00,1.50,80

1885,0.00,1.50,80,0.00,1.50,80

1901,0.00,1.50,80,0.00,1.50,80

1919,0.00,1.50,80,0.00,1.50,80

1934,0.00,1.50,80,0.00,1.50,80

1952,0.00,1.50,80,0.00,1.50,80

1968,0.00,1.50,80,0.00,1.50,80

1987,0.00,1.50,80,0.00,1.50,80

2002,0.00,1.50,80,0.00,1.50,80

2020,0.00,1.50,80,0.00,1.50,80

2035,0.00,1.50,80,0.00,1.50,80

2053,0.00,1.50,80,0.00,1.50,80

2071,0.00,1.50,80,0.00,1.50,80

2086,0.00,1.50,80,0.00,1.50,80

2103,0.00,1.50,80,0.00,1.50,80

2119,0.00,1.50,80,0.00,1.50,80

2137,0.00,1.50,80,0.00,1.50,80

2153,0.00,1.50,80,0.00,1.50,80

2171,0.00,1.50,80,0.00,1.50,80

2186,0.00,1.50,80,0.00,1.50,80

2202,0.00,1.50,80,0.00,1.50,80

2220,0.00,1.50,80,0.00,1.50,80

2236,0.00,1.50,80,0.00,1.50,80

2254,0.00,1.50,80,0.00,1.50,80

2269,0.00,1.50,80,0.00,1.50,80

2288,0.00,1.50,80,0.00,1.50,80

2302,0.00,1.50,80,0.00,1.50,80

2319,0.00,1.50,80,0.00,1.50,80

2337,0.00,1.50,80,0.00,1.50,80

2352,0.00,1.50,80,0.00,1.50,80

2369,0.00,1.50,80,0.00,1.50,80

2387,0.00,1.50,80,0.00,1.50,80

2401,0.00,1.50,80,0.00,1.50,80

2418,0.00,1.50,80,0.00,1.50,80

2436,0.00,1.50,80,0.00,1.50,80

2452,0.00,1.50,80,0.00,1.50,80

2468,0.00,1.50,80,0.00,1.50,80

2486,0.00,1.50,80,0.00,1.50,80

2502,0.00,1.50,80,0.00,1.50,80

2520,0.00,1.50,80,0.00,1.50,80

2536,0.00,1.50,80,0.00,1.50,80

2554,0.00,1.50,80,0.00,1.50,80

2569,0.00,1.50,80,0.00,1.50,80

2585,0.00,1.50,80,0.00,1.50,80

2602,0.00,1.50,80,0.00,1.50,80

2619,0.00,1.50,80,0.00,1.50,80

2635,0.00,1.50,80,0.00,1.50,80

2651,0.00,1.50,80,0.00,1.50,80

2668,0.00,1.50,80,0.00,1.50,80

2686,0.00,1.50,80,0.00,1.50,80

2702,0.00,1.50,80,0.00,1.50,80

2718,0.00,1.50,80,0.00,1.50,80

2735,0.00,1.50,80,0.00,1.50,80

2753,0.00,1.50,80,0.00,1.50,80

2770,0.00,1.50,80,0.00,1.50,80

2786,0.00,1.50,80,0.00,1.50,80

2802,0.00,1.50,80,0.00,1.50,80

2820,0.00,1.50,80,0.00,1.50,80

