0,6,2.30,80

3851,0.00,1.50,80,0.00,1.50,80

3869,0.00,1.50,80,0.00,1.50,80

3885,0.00,1.50,80,0.00,1.50,80

3903,0.00,1.50,80,0.00,1.50,80

3919,0.00,1.50,80,0.00,1.50,80

3934,0.00,1.50,80,0.00,1.50,80

3950,0.00,1.50,80,0.00,1.50,80

3968,0.00,1.50,80,0.00,1.50,80

3984,0.00,1.50,80,0.00,1.50,80

4003,0.00,1.50,80,0.00,1.50,80

4017,0.00,1.50,80,0.00,1.50,80

4035,0.00,1.50,80,0.00,1.50,80

4052,0.00,1.50,80,0.00,1.50,80

4070,0.00,1.50,80,0.00,1.50,80

4084,0.00,1.50,80,0.00,1.50,80

4104,0.00,1.50,80,0.00,1.50,80

4118,0.00,1.50,80,0.00,1.50,80

4135,0.00,1.50,80,0.00,1.50,80

4151,0.00,1.50,80,0.00,1.50,80

4168,0.00,1.50,80,0.00,1.50,80

4187,0.00,1.50,80,0.00,1.50,80

4203,0.00,1.50,80,0.00,1.50,80

4217,0.00,1.50,80,0.00,1.50,80

4234,0.00,1.50,80,0.00,1.50,80

4253,0.00,1.50,80,0.00,1.50,80

4269,0.00,1.50,80,0.00,1.50,80

4286,0.00,1.50,80,0.00,1.50,80

4302,0.00,1.50,80,0.00,1.50,80

4321,0.00,1.50,80,0.00,1.50,80

4336,0.00,1.50,80,0.00,1.50,80

4352,0.00,1.50,80,0.00,1.50,80

4369,0.00,1.50,80,0.00,1.50,80

4384,0.00,1.50,80,0.00,1.50,80

4401,0.00,1.50,80,0.00,1.50,80

4419,0.00,1.50,80,0.00,1.50,80

4434,0.00,1.50,80,0.00,1.50,80

4455,0.00,1.50,80,0.00,1.50,80

4467,0.00,1.50,80,0.00,1.50,80

4485,0.00,1.50,80,0.00,1.50,80

4501,0.00,1.50,80,0.00,1.50,80

4520,0.00,1.50,80,0.00,1.50,80

4535,0.00,1.50,80,0.00,1.50,80

4553,0.00,1.50,80,0.00,1.50,80

4569,0.00,1.50,80,0.00,1.50,80

4586,0.00,1.50,80,0.00,1.50,80

4604,0.00,1.50,80,0.00,1.50,80

4617,0.00,1.50,80,0.00,1.50,80

4633,0.00,1.50,80,0.00,1.50,80

4651,0.00,1.50,80,0.00,1.50,80

4667,0.00,1.50,80,0.00,1.50,80

4685,0.00,1.50,80,0.00,1.50,80

4700,0.00,1.50,80,0.00,1.50,80

4720,0.00,1.50,80,0.00,1.50,80

4737,0.00,1.50,80,0.00,1.50,80

4751,0.00,1.50,80,0.00,1.50,80

4770,0.00,1.50,80,0.00,1.50,80

4786,0.00,1.50,80,0.00,1.50,80

4802,0.00,1.50,80,0.00,1.50,80

4819,0.00,1.50,80,0.00,1.50,80

4836,0.00,1.50,80,0.00,1.50,80

4852,0.00,1.50,80,0.00,1.50,80

4868,0.00,1.50,80,0.00,1.50,80

4884,0.00,1.50,80,0.00,1.50,80

4901,0.00,1.50,80,0.00,1.50,80

4919,0.00,1.50,80,0.00,1.50,80

4934,0.00,1.50,80,0.00,1.50,80

4952,0.00,1.50,80,0.00,1.50,80

4970,0.00,1.50,80,0.00,1.50,80

4986,0.00,1.50,80,0.00,1.50,80

5001,0.00,1.50,80,0.00,1.50,80

5017,0.00,1.50,80,0.00,1.50,80

5035,0.00,1.50,80,0.00,1.50,80

5052,0.00,1.50,80,0.00,1.50,80

5069,0.00,1.50,80,0.00,1.50,80

5084,0.00,1.50,80,0.00,1.50,80

5103,0.00,1.50,80,0.00,1.50,80

5118,0.00,1.50,80,0.00,1.50,80

5134,0.00,1.50,80,0.00,1.50,80

5151,0.00,1.50,80,0.00,1.50,80

5169,0.00,1.50,80,0.00,1.50,80

5185,0.00,1.50,80,0.00,1.50,80

5201,0.00,1.50,80,0.00,1.50,80

5221,0.00,1.50,80,0.00,1.50,80

5234,0.00,1.50,80,0.00,1.50,80

5253,0.00,1.50,80,0.00,1.50,80

5270,0.00,1.50,80,0.00,1.50,80

5286,0.00,1.50,80,0.00,1.50,80

5304,0.00,1.50,80,0.00,1.50,80

5318,0.00,1.50,80,0.00,1.50,80

5336,0.00,1.50,80,0.00,1.50,80

5353,0.00,1.50,80,0.00,1.50,80

5368,0.00,1.50,80,0.00,1.50,80

5384,0.00,1.50,80,0.00,1.50,80

5401,0.00,1.50,80,0.00,1.50,80

5421,0.00,1.50,80,0.00,1.50,80

5437,0.00,1.50,80,0.00,1.50,80

5454,0.00,1.50,80,0.00,1.50,80

5470,0.00,1.50,80,0.00,1.50,80

5487,0.00,1.50,80,0.00,1.50,80

5502,0.00,1.50,80,0.00,1.50,80

5518,0.00,1.50,80,0.00,1.50,80

5534,0.00,1.50,80,0.00,1.50,80

5552,0.00,1.50,80,0.00,1.50,80

5568,0.00,1.50,80,0.00,1.50,80

5585,0.00,1.50,80,0.00,1.50,80

5603,0.00,1.50,80,0.00,1.50,80

5618,0.00,1.50,80,0.00,1.50,80

5634,0.00,1.50,80,0.00,1.50,80

5650,0.00,1.50,80,0.00,1.50,80

5671,0.00,1.50,80,0.00,1.50,80

5684,0.00,1.50,80,0.00,1.50,80

5704,0.00,1.50,80,0.00,1.50,80

5719,0.00,1.50,80,0.00,1.50,80

5734,0.00,1.50,80,0.00,1.50,80

5755,0.00,1.50,80,0.00,1.50,80

5768,0.00,1.50,80,0.00,1.50,80

5785,0.00,1.50,80,0.00,1.50,80

5800,0.00,1.50,80,0.00,1.50,80

5818,0.00,1.50,80,0.00,1.50,80

5836,0.00,1.50,80,0.00,1.50,80

5851,0.00,1.50,80,0.00,1.50,80

5870,0.00,1.50,80,0.00,1.50,80

5885,0.00,1.50,80,0.00,1.50,80

5903,0.00,1.50,80,0.00,1.50,80

5921,0.00,1.50,80,0.00,1.50,80

5937,0.00,1.50,80,0.00,1.50,80

5951,0.00,1.50,80,0.00,1.50,80

5970,0.00,1.50,80,0.00,1.50,80

5986,0.00,1.50,80,0.00,1.50,80

6003,0.00,1.50,80,0.00,1.50,80

6021,0.00,1.50,80,0.00,1.50,80

6034,0.00,1.50,80,0.00,1.50,80

6052,0.00,1.50,80,0.00,1.50,80

6068,0.00,1.50,80,0.00,1.50,80

6085,0.00,1.50,80,0.00,1.50,80

6102,0.00,1.50,80,0.00,1.50,80

6117,0.00,1.50,80,0.00,1.50,80

6138,0.00,1.50,80,0.00,1.50,80

6154,0.00,1.50,80,0.00,1.50,80

6171,0.00,1.50,80,0.00,1.50,80

6186,0.00,1.50,80,0.00,1.50,80

6201,0.00,1.50,80,0.00,1.50,80

6219,0.00,1.50,80,0.00,1.50,80

6236,0.00,1.50,80,0.00,1.50,80

6254,0.00,1.50,80,0.00,1.50,80

6267,0.00,1.50,80,0.00,1.50,80

6288,0.00,1.50,80,0.00,1.50,80

6301,0.00,1.50,80,0.00,1.50,80

6317,0.00,1.50,80,0.00,1.50,80

6334,0.00,1.50,80,0.00,1.50,80

6351,0.00,1.50,80,0.00,1.50,80

6370,0.00,1.50,80,0.00,1.50,80

6384,0.00,1.50,80,0.00,1.50,80

6404,0.00,1.50,80,0.00,1.50,80

6417,0.00,1.50,80,0.00,1.50,80

6437,0.00,1.50,80,0.00,1.50,80

6452,0.00,1.50,80,0.00,1.50,80

6470,0.00,1.50,80,0.00,1.50,80

6485,0.00,1.50,80,0.00,1.50,80

6501,0.00,1.50,80,0.00,1.50,80

6520,0.00,1.50,80,0.00,1.50,80

6535,0.00,1.50,80,0.00,1.50,80

6552,0.00,1.50,80,0.00,1.50,80

6568,0.00,1.50,80,0.00,1.50,80

6584,0.00,1.50,80,0.00,1.50,80

6601,0.00,1.50,80,0.00,1.50,80

6621,0.00,1.50,80,0.00,1.50,80

6636,0.00,1.50,80,0.00,1.50,80

6651,0.00,1.50,80,0.00,1.50,80

6670,0.00,1.50,80,0.00,1.50,80

6685,0.00,1.50,80,0.00,1.50,80

6703,0.00,1.50,80,0.00,1.50,80

6717,0.00,1.50,80,0.00,1.50,80

6735,0.00,1.50,80,0.00,1.50,80

6752,0.00,1.50,80,0.00,1.50,80

6768,0.00,1.50,80,0.00,1.50,80

6788,0.00,1.50,80,0.00,1.50,80

6800,0.00,1.50,80,0.00,1.50,80

6817,0.00,1.50,80,0.00,1.50,80

6837,0.00,1.50,80,0.00,1.50,80

6854,0.00,1.50,80,0.00,1.50,80

6868,0.00,1.50,80,0.00,1.50,80

6885,0.00,1.50,80,0.00,1.50,80

6904,0.00,1.50,80,0.00,1.50,80

6918,0.00,1.50,80,0.00,1.50,80

6934,0.00,1.50,80,0.00,1.50,80

6952,0.00,1.50,80,0.00,1.50,80

6971,0.00,1.50,80,0.00,1.50,80

6985,0.00,1.50,80,0.00,1.50,80

7002,0.00,1.50,80,0.00,1.50,80

7020,0.00,1.50,80,0.00,1.50,80

7035,0.00,1.50,80,0.00,1.50,80

7054,0.00,1.50,80,0.00,1.50,80

7068,0.00,1.50,80,0.00,1.50,80

7088,0.00,1.50,80,0.00,1.50,80

7103,0.00,1.50,80,0.00,1.50,80

7118,0.00,1.50,80,0.00,1.50,80

7136,0.00,1.50,80,0.00,1.50,80

7150,0.00,1.50,80,0.00,1.50,80

7170,0.00,1.50,80,0.00,1.50,80

7186,0.00,1.50,80,0.00,1.50,80

7203,0.00,1.50,80,0.00,1.50,80

7218,0.00,1.50,80,0.00,1.50,80

7235,0.00,1.50,80,0.00,1.50,80

7253,0.00,1.50,80,0.00,1.50,80

7268,0.00,1.50,80,0.00,1.50,80

7286,0.00,1.50,80,0.00,1.50,80

7303,0.00,1.50,80,0.00,1.50,80

7320,0.00,1.50,80,0.00,1.50,80

7335,0.00,1.50,80,0.00,1.50,80

7352,0.00,1.50,80,0.00,1.50,80

7369,0.00,1.50,80,0.00,1.50,80

7385,0.00,1.50,80,0.00,1.50,80

7403,0.00,1.50,80,0.00,1.50,80

7420,0.00,1.50,80,0.00,1.50,80

7436,0.00,1.50,80,0.00,1.50,80

7451,0.00,1.50,80,0.00,1.50,80

7467,0.00,1.50,80,0.00,1.50,80

7483,0.00,1.50,80,0.00,1.50,80

7504,0.00,1.50,80,0.00,1.50,80

7519,0.00,1.50,80,0.00,1.50,80

7538,0.00,1.50,80,0.00,1.50,80

7553,0.00,1.50,80,0.00,1.50,80

7567,0.00,1.50,80,0.00,1.50,80

7588,0.00,1.50,80,0.00,1.50,80

7601,0.00,1.50,80,0.00,1.50,80

7618,0.00,1.50,80,0.00,1.50,80

7635,0.00,1.50,80,0.00,1.50,80

7651,0.00,1.50,80,0.00,1.50,80

7671,0.00,1.50,80,0.00,1.50,80

7686,0.00,1.50,80,0.00,1.50,80

7704,0.00,1.50,80,0.00,1.50,80

7719,0.00,1.50,80,0.00,1.50,80

7735,0.00,1.50,80,0.00,1.50,80

7751,0.00,1.50,80,0.00,1.50,80

7768,0.00,1.50,80,0.00,1.50,80

7787,0.00,1.50,80,0.00,1.50,80

7801,0.00,1.50,80,0.00,1.50,80

7821,0.00,1.50,80,0.00,1.50,80

7836,0.00,1.50,80,0.00,1.50,80

7851,0.00,1.50,80,0.00,1.50,80

7868,0.00,1.50,80,0.00,1.50,80

7885,0.00,1.50,80,0.00,1.50,80

7902,0.00,1.50,80,0.00,1.50,80

7919,0.00,1.50,80,0.00,1.50,80

7937,0.00,1.50,80,0.00,1.50,80

7952,0.00,1.50,80,0.00,1.50,80

7969,0.00,1.50,80,0.00,1.50,80

7984,0.00,1.50,80,0.00,1.50,80

8001,0.00,1.50,80,0.00,1.50,80

8018,0.00,1.50,80,0.00,1.50,80

8036,0.00,1.50,80,0.00,1.50,80

8053,0.00,1.50,80,0.00,1.50,80

8071,0.00,1.50,80,0.00,1.50,80

8084,0.00,1.50,80,0.00,1.50,80

8104,0.00,1.50,80,0.00,1.50,80

8118,0.00,1.50,80,0.00,1.50,80

8136,0.00,1.50,80,0.00,1.50,80

8151,0.00,1.50,80,0.00,1.50,80

8168,0.00,1.50,80,0.00,1.50,80

8186,0.00,1.50,80,0.00,1.50,80

8203,0.00,1.50,80,0.00,1.50,80

8219,0.00,1.50,80,0.00,1.50,80

8235,0.00,1.50,80,0.00,1.50,80

8251,0.00,1.50,80,0.00,1.50,80

8267,0.00,1.50,80,0.00,1.50,80

8285,0.00,1.50,80,0.00,1.50,80

8301,0.00,1.50,80,0.00,1.50,80

8320,0.00,1.50,80,0.00,1.50,80

8334,0.00,1.50,80,0.00,1.50,80

8351,0.00,1.50,80,0.00,1.50,80

8370,0.00,1.50,80,0.00,1.50,80

8385,0.00,1.50,80,0.00,1.50,80

8401,0.00,1.50,80,0.00,1.50,80

8417,0.00,1.50,80,0.00,1.50,80

8435,0.00,1.50,80,0.00,1.50,80

8450,0.00,1.50,80,0.00,1.50,80

8470,0.00,1.50,80,0.00,1.50,80

8484,0.00,1.50,80,0.00,1.50,80

8502,0.00,1.50,80,0.00,1.50,80

8518,0.00,1.50,80,0.00,1.50,80

8534,0.00,1.50,80,0.00,1.50,80

8551,0.00,1.50,80,0.00,1.50,80

8567,0.00,1.50,80,0.00,1.50,80

8586,0.00,1.50,80,0.00,1.50,80

8601,0.00,1.50,80,0.00,1.50,80

8621,0.00,1.50,80,0.00,1.50,80

8634,0.00,1.50,80,0.00,1.50,80

8651,0.00,1.50,80,0.00,1.50,80

8671,0.00,1.50,80,0.00,1.50,80

8686,0.00,1.50,80,0.00,1.50,80

8703,0.00,1.50,80,0.00,1.50,80

8718,0.00,1.50,80,0.00,1.50,80

8733,0.00,1.50,80,0.00,1.50,80

8751,0.00,1.50,80,0.00,1.50,80

8771,0.00,1.50,80,0.00,1.50,80

8785,0.00,1.50,80,0.00,1.50,80

8801,0.00,1.50,80,0.00,1.50,80

8819,0.00,1.50,80,0.00,1.50,80

8837,0.00,1.50,80,0.00,1.50,80

8853,0.00,1.50,80,0.00,1.50,80

8870,0.00,1.50,80,0.00,1.50,80

8884,0.00,1.50,80,0.00,1.50,80

8903,0.00,1.50,80,0.00,1.50,80

8917,0.00,1.50,80,0.00,1.50,80

8936,0.00,1.50,80,0.00,1.50,80

8950,0.00,1.50,80,0.00,1.50,80

8970,0.00,1.50,80,0.00,1.50,80

8984,0.00,1.50,80,0.00,1.50,80

9004,0.00,1.50,80,0.00,1.50,80

9017,0.00,1.50,80,0.00,1.50,80

9035,0.00,1.50,80,0.00,1.50,80

9053,0.00,1.50,80,0.00,1.50,80

9068,0.00,1.50,80,0.00,1.50,80

9086,0.00,1.50,80,0.00,1.50,80

9103,0.00,1.50,80,0.00,1.50,80

9120,0.00,1.50,80,0.00,1.50,80

9135,0.00,1.50,80,0.00,1.50,80

9152,0.00,1.50,80,0.00,1.50,80

9169,0.00,1.50,80,0.00,1.50,80

9186,0.00,1.50,80,0.00,1.50,80

9202,0.00,1.50,80,0.00,1.50,80

9218,0.00,1.50,80,0.00,1.50,80

9236,0.00,1.50,80,0.00,1.50,80

9251,0.00,1.50,80,0.00,1.50,80

9271,0.00,1.50,80,0.00,1.50,80

9286,0.00,1.50,80,0.00,1.50,80

9300,0.00,1.50,80,0.00,1.50,80

9319,0.00,1.50,80,0.00,1.50,80

9337,0.00,1.50,80,0.00,1.50,80

9352,0.00,1.50,80,0.00,1.50,80

9369,0.00,1.50,80,0.00,1.50,80

9384,0.00,1.50,80,0.00,1.50,80

9404,0.00,1.50,80,0.00,1.50,80

9417,0.00,1.50,80,0.00,1.50,80

9435,0.00,1.50,80,0.00,1.50,80

9451,0.00,1.50,80,0.00,1.50,80

9469,0.00,1.50,80,0.00,1.50,80

9484,0.00,1.50,80,0.00,1.50,80

9503,0.00,1.50,80,0.00,1.50,80

9517,0.00,1.50,80,0.00,1.50,80

9535,0.00,1.50,80,0.00,1.50,80

9554,0.00,1.50,80,0.00,1.50,80

9570,0.00,1.50,80,0.00,1.50,80

9586,0.00,1.50,80,0.00,1.50,80

9602,0.00,1.50,80,0.00,1.50,80

9620,0.00,1.50,80,0.00,1.50,80

9636,0.00,1.50,80,0.00,1.50,80

9651,0.00,1.50,80,0.00,1.50,80

9668,0.00,1.50,80,0.00,1.50,80

9685,0.00,1.50,80,0.00,1.50,80

9701,0.00,1.50,80,0.00,1.50,80

9721,0.00,1.50,80,0.00,1.50,80

9736,0.00,1.50,80,0.00,1.50,80

9750,0.00,1.50,80,0.00,1.50,80

9770,0.00,1.50,80,0.00,1.50,80

9786,0.00,1.50,80,0.00,1.50,80

9802,0.00,1.50,80,0.00,1.50,80

9817,0.00,1.50,80,0.00,1.50,80

9835,0.00,1.50,80,0.00,1.50,80

9853,0.00,1.50,80,0.00,1.50,80

9868,0.00,1.50,80,0.00,1.50,80

9887,0.00,1.50,80,0.00,1.50,80

9901,0.00,1.50,80,0.00,1.50,80

9918,0.00,1.50,80,0.00,1.50,80

9935,0.00,1.50,80,0.00,1.50,80

9951,0.00,1.50,80,0.00,1.50,80

9968,0.00,1.50,80,0.00,1.50,80

9984,0.00,1.50,80,0.00,1.50,80

10003,0.00,1.50,80,0.00,1.50,80

10017,0.00,1.50,80,0.00,1.50,80

10038,0.00,1.50,80,0.00,1.50,80

10051,0.00,1.50,80,0.00,1.50,80

10068,0.00,1.50,80,0.00,1.50,80

10087,0.00,1.50,80,0.00,1.50,80

10103,0.00,1.50,80,0.00,1.50,80

10120,0.00,1.50,80,0.00,1.50,80

10135,0.00,1.50,80,0.00,1.50,80

10153,0.00,1.50,80,0.00,1.50,80

10169,0.00,1.50,80,0.00,1.50,80

10188,0.00,1.50,80,0.00,1.50,80

10201,0.00,1.50,80,0.00,1.50,80

10217,0.00,1.50,80,0.00,1.50,80

10235,0.00,1.50,80,0.00,1.50,80

10251,0.00,1.50,80,0.00,1.50,80

10270,0.00,1.50,80,0.00,1.50,80

10287,0.00,1.50,80,0.00,1.50,80

10303,0.00,1.50,80,0.00,1.50,80

10319,0.00,1.50,80,0.00,1.50,80

10336,0.00,1.50,80,0.00,1.50,80

10352,0.00,1.50,80,0.00,1.50,80

10368,0.00,1.50,80,0.00,1.50,80

10387,0.00,1.50,80,0.00,1.50,80

10402,0.00,1.50,80,0.00,1.50,80

10421,0.00,1.50,80,0.00,1.50,80

10435,0.00,1.50,80,0.00,1.50,80

10451,0.00,1.50,80,0.00,1.50,80

10467,0.00,1.50,80,0.00,1.50,80

10488,0.00,1.50,80,0.00,1.50,80

10502,0.00,1.50,80,0.00,1.50,80

10520,0.00,1.50,80,0.00,1.50,80

10537,0.00,1.50,80,0.00,1.50,80

10552,0.00,1.50,80,0.00,1.50,80

10568,0.00,1.50,80,0.00,1.50,80

10584,0.00,1.50,80,0.00,1.50,80

10602,0.00,1.50,80,0.00,1.50,80

10619,0.00,1.50,80,0.00,1.50,80

10634,0.00,1.50,80,0.00,1.50,80

10653,0.00,1.50,80,0.00,1.50,80

10668,0.00,1.50,80,0.00,1.50,80

10688,0.00,1.50,80,0.00,1.50,80

10704,0.00,1.50,80,0.00,1.50,80

10718,0.00,1.50,80,0.00,1.50,80

10735,0.00,1.50,80,0.00,1.50,80

10754,0.00,1.50,80,0.00,1.50,80

10769,0.00,1.50,80,0.00,1.50,80

10792,0.00,1.50,80,0.00,1.50,80

10800,0.00,1.50,80,0.00,1.50,80

10817,0.00,1.50,80,0.00,1.50,80

10834,0.00,1.50,80,0.00,1.50,80

10850,0.00,1.50,80,0.00,1.50,80

10868,0.00,1.50,80,0.00,1.50,80

10886,0.00,1.50,80,0.00,1.50,80

10901,0.00,1.50,80,0.00,1.50,80

10920,0.00,1.50,80,0.00,1.50,80

10934,0.00,1.50,80,0.00,1.50,80

10951,0.00,1.50,80,0.00,1.50,80

10971,0.00,1.50,80,0.00,1.50,80

10985,0.00,1.50,80,0.00,1.50,80

11001,0.00,1.50,80,0.00,1.50,80

11019,0.00,1.50,80,0.00,1.50,80

11037,0.00,1.50,80,0.00,1.50,80

11053,0.00,1.50,80,0.00,1.50,80

11071,0.00,1.50,80,0.00,1.50,80

11084,0.00,1.50,80,0.00,1.50,80

11102,0.00,1.50,80,0.00,1.50,80

11118,0.00,1.50,80,0.00,1.50,80

