0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

19,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

35,inputA,outputA,a_adjust,inputB,outputB,b_adjust
2070,0.00,23.40,60,1.01,34.98,60

2085,0.00,23.40,60,1.01,34.98,60

2101,0.00,23.40,60,1.01,34.98,60

2120,0.00,23.70,60,1.01,35.38,60

2135,0.00,23.70,60,1.01,35.38,60

2151,0.00,23.70,60,1.01,35.38,60

2169,0.00,23.70,60,1.01,35.38,60

2184,0.00,23.70,60,1.01,35.38,60

2202,0.00,24.00,60,1.01,35.78,60

2218,0.00,24.00,60,1.01,35.78,60

2235,0.00,24.00,60,1.01,35.78,60

2250,0.00,24.00,60,1.01,35.78,60

2269,0.00,24.30,60,1.01,36.18,60

2285,0.00,24.30,60,1.01,36.18,60

2300,0.88,24.30,60,1.01,36.18,60

2316,0.88,24.30,60,1.01,36.18,60

2335,0.88,24.30,60,1.01,36.18,60

2350,0.88,15.61,60,1.01,36.57,60

2368,0.88,15.61,60,1.01,36.57,60

2384,0.88,15.61,60,1.01,36.57,60

2403,0.88,15.61,60,1.01,36.57,60

2417,0.88,15.73,60,1.01,36.97,60

2434,0.88,15.73,60,1.01,36.97,60

2452,0.88,15.73,60,1.01,36.97,60

2468,0.88,15.73,60,1.01,36.97,60

2485,0.88,15.73,60,1.01,36.97,60

2501,0.88,15.85,60,1.01,37.37,60

2517,0.88,15.85,60,1.01,37.37,60

2535,0.88,15.85,60,1.01,37.37,60

2553,0.88,15.85,60,1.01,37.37,60

2566,0.88,15.98,60,1.01,37.77,60

2585,0.88,15.98,60,1.01,37.77,60

2602,0.88,15.98,60,1.01,37.77,60

2618,0.88,15.98,60,1.01,37.77,60

2634,0.88,16.10,60,1.01,37.77,60

2650,0.88,16.10,60,1.01,38.16,60

2669,0.88,16.10,60,1.01,38.16,60

2685,0.88,16.10,60,1.01,38.16,60

2702,0.88,16.10,60,1.01,38.16,60

2717,0.88,16.22,60,1.01,38.56,60

2736,0.88,16.22,60,1.01,38.56,60

2751,0.88,16.22,60,1.01,38.56,60

2767,0.88,16.22,60,1.01,38.56,60

2786,0.88,16.35,60,1.01,38.56,60

2800,0.88,16.35,60,1.01,38.96,60

2816,0.88,16.35,60,1.01,38.96,60

2836,0.88,16.35,60,1.01,38.96,60

2853,0.88,16.47,60,1.01,38.96,60

2866,0.88,16.47,60,1.01,39.36,60

2886,0.88,16.47,60,1.01,39.36,60

2902,0.88,16.47,60,1.01,39.36,60

2916,0.88,16.47,60,1.01,39.36,60

2934,0.88,16.59,60,1.01,39.75,60

2951,0.88,16.59,60,1.01,39.75,60

2968,0.88,16.59,60,1.01,39.75,60

2984,0.88,16.59,60,1.01,39.75,60

3001,0.88,16.59,60,1.01,39.75,60

3019,0.88,16.72,60,1.01,40.15,60

3034,0.88,16.72,60,1.01,40.15,60

3051,0.88,16.72,60,1.01,40.15,60

3067,0.88,16.72,60,1.01,40.15,60

3085,0.88,16.84,60,1.01,40.55,60

3101,0.88,16.84,60,1.01,40.55,60

3120,0.88,16.84,60,1.01,40.55,60

3134,0.88,16.84,60,1.01,40.55,60

3150,0.88,16.97,60,1.01,40.95,60

3168,0.88,16.97,60,1.01,40.95,60

3186,0.88,16.97,60,1.01,40.95,60

3200,0.88,16.97,60,1.01,40.95,60

3218,0.88,16.97,60,1.01,40.95,60

3235,0.88,17.09,60,1.01,41.35,60

3252,0.88,17.09,60,1.01,41.35,60
