16,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

33,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

47,inputA,outputA,a_adjust,inputB,outputB,b_adjust

66,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

80,10.00,0.00,0.00,1.50,60,10.00,0.00,0.00,1.50,60

100,inputA,outputA,a_adjust,inputB,outputB,b_adjust

117,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

133,10.00,25.00,0.00,1.50,60,10.00,25.00,0.00,1.50,60

150,inputA,outputA,a_adjust,inputB,outputB,b_adjust

166,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

183,10.00,25.00,0.00,1.50,60,10.00,25.00,0.00,1.50,60

199,inputA,outputA,a_adjust,inputB,outputB,b_adjust

217,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

231,10.00,25.00,0.00,3.00,60,10.00,25.00,0.00,3.00,60
2083,0.00,49.50,60,1.42,32.11,60

2100,0.00,50.25,60,1.42,32.50,60

2116,0.00,50.25,60,1.42,32.50,60

2133,0.00,50.25,60,1.42,32.50,60

2150,0.00,50.25,60,1.42,32.50,60

2165,0.00,50.25,60,1.42,32.50,60

2183,0.00,51.00,60,1.42,32.90,60

2199,0.00,51.00,60,1.42,32.90,60

2217,0.00,51.00,60,1.42,32.90,60

2233,0.00,51.00,60,1.42,32.90,60

2250,0.00,51.75,60,1.42,33.29,60

2266,0.00,51.75,60,1.42,33.29,60

2282,0.00,51.75,60,1.42,33.29,60

2300,0.00,51.75,60,1.42,33.29,60

2316,0.00,51.75,60,1.42,33.29,60

2334,0.00,52.50,60,1.42,33.69,60

2351,0.00,52.50,60,1.42,33.69,60

2366,0.00,52.50,60,1.42,33.69,60

2383,0.00,52.50,60,1.42,33.69,60

2398,0.00,53.25,60,1.42,34.08,60

2417,0.00,53.25,60,1.42,34.08,60

2433,0.00,53.25,60,1.42,34.08,60

2450,0.00,53.25,60,1.42,34.08,60

2464,0.00,53.25,60,1.42,34.08,60

2482,0.00,54.00,60,1.42,34.48,60

2498,0.00,54.00,60,1.42,34.48,60

2516,0.00,54.00,60,1.42,34.48,60

2533,0.00,54.00,60,1.42,34.48,60

2550,0.00,54.75,60,1.42,34.87,60

2566,0.00,54.75,60,1.42,34.87,60

2583,0.00,54.75,60,1.42,34.87,60

2601,0.00,54.75,60,1.42,34.87,60

2617,0.00,54.75,60,1.42,34.87,60

2633,0.00,55.50,60,1.42,35.27,60

2650,0.00,55.50,60,1.42,35.27,60

2666,0.00,55.50,60,1.42,35.27,60

2683,0.00,55.50,60,1.42,35.27,60

2700,0.00,55.50,60,1.42,35.27,60

2716,0.00,56.25,60,1.42,35.66,60

2733,0.00,56.25,60,1.42,35.66,60

2750,0.00,56.25,60,1.42,35.66,60

2767,0.00,56.25,60,1.42,35.66,60

2783,0.00,56.25,60,1.42,35.66,60

2801,0.00,57.00,60,1.42,36.06,60

2816,0.00,57.00,60,1.42,36.06,60

2833,0.00,57.00,60,1.42,36.06,60

2850,0.00,57.00,60,1.42,36.06,60

2867,0.00,57.75,60,1.42,36.45,60

2882,0.00,57.75,60,1.42,36.45,60

2900,0.00,57.75,60,1.42,36.45,60

2916,0.00,57.75,60,1.42,36.45,60

2933,0.00,57.75,60,1.42,36.45,60

2949,0.00,58.50,60,1.42,36.85,60

2966,0.00,58.50,60,1.42,36.85,60

2983,0.00,58.50,60,1.42,36.85,60

3000,0.00,58.50,60,1.42,36.85,60

3016,0.00,59.25,60,1.42,37.24,60

3033,0.00,59.25,60,1.42,37.24,60

3051,0.00,59.25,60,1.42,37.24,60

3066,0.00,59.25,60,1.42,37.24,60

3083,0.00,59.25,60,1.42,37.24,60

3100,0.00,60.00,60,1.42,37.64,60

3117,0.00,60.00,60,1.42,37.64,60

3134,0.00,60.00,60,1.42,37.64,60

3150,0.00,60.00,60,1.42,37.64,60

3164,0.00,60.75,60,1.42,38.03,60

3184,0.00,60.75,60,1.42,38.03,60

3200,0.00,60.75,60,1.42,38.03,60

3217,0.00,60.75,60,1.42,38.03,60

3233,0.00,60.75,60,1.42,38.03,60

3250,0.00,61.50,60,1.42,38.43,60

3267,0.00,61.50,60,1.42,38.43,60

3282,0.00,61.50,60,1.42,38.43,60

3300,0.00,61.50,60,1.42,38.43,60

3316,0.00,61.50,60,1.42,38.43,60

3334,0.00,62.25,60,1.42,38.82,60

3349,0.00,62.25,60,1.42,38.82,60

3368,0.00,62.25,60,1.42,38.82,60

3383,0.00,62.25,60,1.42,38.82,60

3400,0.00,62.25,60,1.42,38.82,60

3416,0.00,63.00,60,1.42,39.22,60

3433,0.00,63.00,60,1.42,39.22,60

3447,0.00,63.00,60,1.42,39.22,60

3467,0.00,63.00,60,1.42,39.22,60

3483,0.00,63.75,60,1.42,39.61,60

3500,0.00,63.75,60,1.42,39.61,60

3517,0.00,63.75,60,1.42,39.61,60

3534,0.00,63.75,60,1.42,39.61,60

3552,0.00,63.75,60,1.42,39.61,60

3566,0.00,64.50,60,1.42,40.01,60

3584,0.00,64.50,60,1.42,40.01,60

3600,0.00,64.50,60,1.42,40.01,60

3614,0.00,64.50,60,1.42,40.01,60

3631,0.00,65.25,60,1.42,40.40,60

3650,0.00,65.25,60,1.42,40.40,60

3666,0.00,65.25,60,1.42,40.40,60

3683,0.00,65.25,60,1.42,40.40,60

3700,0.00,65.25,60,1.42,40.40,60

3717,0.00,66.00,60,1.42,40.80,60

3733,0.00,66.00,60,1.42,40.80,60

3751,0.00,66.00,60,1.42,40.80,60

3766,0.00,66.00,60,1.42,40.80,60

3784,0.00,66.75,60,1.42,41.19,60

3800,0.00,66.75,60,1.42,41.19,60

3814,0.00,66.75,60,1.42,41.19,60

3834,0.00,66.75,60,1.42,41.19,60

3849,0.00,66.75,60,1.42,41.19,60

3867,0.00,67.50,60,1.42,41.59,60

3881,0.00,67.50,60,1.42,41.59,60

3901,0.00,67.50,60,1.42,41.59,60

3917,0.00,67.50,60,1.42,41.59,60

3933,0.00,67.50,60,1.42,41.59,60

3950,0.00,68.25,60,1.42,41.98,60

3966,0.00,68.25,60,1.42,41.98,60

3983,0.00,68.25,60,1.42,41.98,60

3999,0.00,68.25,60,1.42,41.98,60

4017,0.00,68.25,60,1.42,41.98,60

4034,0.00,69.00,60,1.42,42.38,60

4050,0.00,69.00,60,1.42,42.38,60

4067,0.00,69.00,60,1.42,42.38,60

4083,0.00,69.00,60,1.42,42.38,60

4100,0.00,69.75,60,1.42,42.77,60

4117,0.00,69.75,60,1.42,42.77,60

4134,0.00,69.75,60,1.42,42.77,60

4150,0.00,69.75,60,1.42,42.77,60

4167,0.00,69.75,60,1.42,42.77,60

4183,0.00,70.50,60,1.42,43.17,60

4199,0.00,70.50,60,1.42,43.17,60

4216,0.00,70.50,60,1.42,43.17,60

