0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

13,1.00,0.00,0.00,1.50,80,1.00,0.00,0.00,1.50,80

30,inputA,outputA,a_adjust,inputB,outputB,b_adjust
1481,0.00,9.00,80,0.00,9.00,80

1498,0.00,9.00,80,0.00,9.00,80

1513,0.00,9.00,80,0.00,9.00,80

1533,0.00,9.00,80,0.00,9.00,80

1547,0.00,9.00,80,0.00,9.00,80

1563,0.00,9.00,80,0.00,9.00,80

1580,0.00,9.00,80,0.00,9.00,80

1597,0.00,9.00,80,0.00,9.00,80

1617,0.00,9.00,80,0.00,9.00,80

1629,0.00,9.00,80,0.00,9.00,80

1649,0.00,9.00,80,0.00,9.00,80

1663,0.00,9.00,80,0.00,9.00,80

1683,0.00,9.00,80,0.00,9.00,80

1696,0.00,9.00,80,0.00,9.00,80

1713,0.00,9.00,80,0.00,9.00,80

1731,0.00,9.00,80,0.00,9.00,80

1747,0.00,9.00,80,0.00,9.00,80

1765,0.00,9.00,80,0.00,9.00,80

1779,0.00,9.00,80,0.00,9.00,80

1800,0.00,9.00,80,0.00,9.00,80

1813,0.00,9.00,80,0.00,9.00,80

1830,0.00,9.00,80,0.00,9.00,80

1847,0.00,9.00,80,0.00,9.00,80

1864,0.00,9.00,80,0.00,9.00,80

1882,0.00,9.00,80,0.00,9.00,80

1899,0.00,9.00,80,0.00,9.00,80

1916,0.00,9.00,80,0.00,9.00,80

1929,0.00,9.00,80,0.00,9.00,80

1946,0.00,9.00,80,0.00,9.00,80

1963,0.00,9.00,80,0.00,9.00,80

1980,0.00,9.00,80,0.00,9.00,80

1997,0.00,9.00,80,0.00,9.00,80

2013,0.00,9.00,80,0.00,9.00,80

2033,0.00,9.00,80,0.00,9.00,80

2046,0.00,9.00,80,0.00,9.00,80

2067,0.00,9.00,80,0.00,9.00,80

2081,0.00,9.00,80,0.00,9.00,80

2096,0.00,9.00,80,0.00,9.00,80

2114,0.00,9.00,80,0.00,9.00,80

2132,0.00,9.00,80,0.00,9.00,80

2149,0.00,9.00,80,0.00,9.00,80

2163,0.00,9.00,80,0.00,9.00,80

2184,0.00,9.00,80,0.00,9.00,80

2196,0.00,9.00,80,0.00,9.00,80

2213,0.00,9.00,80,0.00,9.00,80

2231,0.00,9.00,80,0.00,9.00,80

2248,0.00,9.00,80,0.00,9.00,80

2267,0.00,9.00,80,0.00,9.00,80

2280,0.00,9.00,80,0.00,9.00,80

2299,0.00,9.00,80,0.00,9.00,80

2314,0.00,9.00,80,0.00,9.00,80

2330,0.00,9.00,80,0.00,9.00,80

2347,0.00,9.00,80,0.00,9.00,80

2363,0.00,9.00,80,0.00,9.00,80

2383,0.00,9.00,80,0.00,9.00,80

2399,0.00,9.00,80,0.00,9.00,80

2414,0.00,9.00,80,0.00,9.00,80

2432,0.00,9.00,80,0.00,9.00,80

2450,0.00,9.00,80,0.00,9.00,80

2467,0.00,9.00,80,0.00,9.00,80

2479,0.00,9.00,80,0.00,9.00,80

2501,0.00,9.00,80,0.00,9.00,80

2513,0.00,9.00,80,0.00,9.00,80

2533,0.00,9.00,80,0.00,9.00,80

2546,0.00,9.00,80,0.00,9.00,80

2563,0.00,9.00,80,0.00,9.00,80

2580,0.00,9.00,80,0.00,9.00,80

2597,0.00,9.00,80,0.00,9.00,80

2614,0.00,9.00,80,0.00,9.00,80

2633,0.00,9.00,80,0.00,9.00,80

2647,0.00,9.00,80,0.00,9.00,80

2663,0.00,9.00,80,0.00,9.00,80

2680,0.00,9.00,80,0.00,9.00,80

2697,0.00,9.00,80,0.00,9.00,80

2717,0.00,9.00,80,0.00,9.00,80

2731,0.00,9.00,80,0.00,9.00,80

2747,0.00,9.00,80,0.00,9.00,80

2763,0.00,9.00,80,0.00,9.00,80

2780,0.00,9.00,80,0.00,9.00,80

2798,0.00,9.00,80,0.00,9.00,80

2813,0.00,9.00,80,0.00,9.00,80

2834,0.00,9.00,80,0.00,9.00,80

2846,0.00,9.00,80,0.00,9.00,80

2863,0.00,9.00,80,0.00,9.00,80

2882,0.00,9.00,80,0.00,9.00,80

2897,0.00,9.00,80,0.00,9.00,80

2914,0.00,9.00,80,0.00,9.00,80

2931,0.00,9.00,80,0.00,9.00,80

2946,0.00,9.00,80,0.00,9.00,80

2966,0.00,9.00,80,0.00,9.00,80

2980,0.00,9.00,80,0.00,9.00,80

2997,0.00,9.00,80,0.00,9.00,80

3014,0.00,9.00,80,0.00,9.00,80

3030,0.00,9.00,80,0.00,9.00,80

3048,0.00,9.00,80,0.00,9.00,80

3065,0.00,9.00,80,0.00,9.00,80

3080,0.00,9.00,80,0.00,9.00,80

3100,0.00,9.00,80,0.00,9.00,80

3116,0.00,9.00,80,0.00,9.00,80

3132,0.00,9.00,80,0.00,9.00,80

3147,0.00,9.00,80,0.00,9.00,80

3163,0.00,9.00,80,0.00,9.00,80

3182,0.00,9.00,80,0.00,9.00,80

3200,0.00,9.00,80,0.00,9.00,80

3216,0.00,9.00,80,0.00,9.00,80

3230,0.00,9.00,80,0.00,9.00,80

3250,0.00,9.00,80,0.00,9.00,80

3263,0.00,9.00,80,0.00,9.00,80

3280,0.00,9.00,80,0.00,9.00,80

3297,0.00,9.00,80,0.00,9.00,80

3313,0.00,9.00,80,0.00,9.00,80

3330,0.00,9.00,80,0.00,9.00,80

3349,0.00,9.00,80,0.00,9.00,80

3367,0.00,9.00,80,0.00,9.00,80

3380,0.00,9.00,80,0.00,9.00,80

3399,0.00,9.00,80,0.00,9.00,80

3416,0.00,9.00,80,0.00,9.00,80

3433,0.00,9.00,80,0.00,9.00,80

3449,0.00,9.00,80,0.00,9.00,80

3464,0.00,9.00,80,0.00,9.00,80

3483,0.00,9.00,80,0.00,9.00,80

3497,0.00,9.00,80,0.00,9.00,80

3513,0.00,9.00,80,0.00,9.00,80

3533,0.00,9.00,80,0.00,9.00,80

3546,0.00,9.00,80,0.00,9.00,80

3565,0.00,9.00,80,0.00,9.00,80

3582,0.00,9.00,80,0.00,9.00,80

3600,0.00,9.00,80,0.00,9.00,80

3616,0.00,9.00,80,0.00,9.00,80

3632,0.00,9.00,80,0.00,9.00,80

3649,0.00,9.00,80,0.00,9.00,80

3663,0.00,9.00,80,0.00,9.00,80

3684,0.00,9.00,80,0.00,9.00,80

3697,0.00,9.00,80,0.00,9.00,80

3716,0.00,9.00,80,0.00,9.00,80

3730,0.00,9.00,80,0.00,9.00,80

3747,0.00,9.00,80,0.00,9.00,80

3764,0.00,9.00,80,0.00,9.00,80

3780,0.00,9.00,80,0.00,9.00,80

3796,0.00,9.00,80,0.00,9.00,80

3813,0.00,9.00,80,0.00,9.00,80

3831,0.00,9.00,80,0.00,9.00,80

3848,0.00,9.00,80,0.00,9.00,80

3863,0.00,9.00,80,0.00,9.00,80

3882,0.00,9.00,80,0.00,9.00,80

3897,0.00,9.00,80,0.00,9.00,80

3913,0.00,9.00,80,0.00,9.00,80

3933,0.00,9.00,80,0.00,9.00,80

3947,0.00,9.00,80,0.00,9.00,80

3967,0.00,9.00,80,0.00,9.00,80

3979,0.00,9.00,80,0.00,9.00,80

4001,0.00,9.00,80,0.00,9.00,80

4013,0.00,9.00,80,0.00,9.00,80

4031,0.00,9.00,80,0.00,9.00,80

4046,0.00,9.00,80,0.00,9.00,80

4063,0.00,9.00,80,0.00,9.00,80

4083,0.00,9.00,80,0.00,9.00,80

4098,0.00,9.00,80,0.00,9.00,80

4116,0.00,9.00,80,0.00,9.00,80

4133,0.00,9.00,80,0.00,9.00,80

4147,0.00,9.00,80,0.00,9.00,80

4163,0.00,9.00,80,0.00,9.00,80

4180,0.00,9.00,80,0.00,9.00,80

4196,0.00,9.00,80,0.00,9.00,80

4215,0.00,9.00,80,0.00,9.00,80

4230,0.00,9.00,80,0.00,9.00,80

4250,0.00,9.00,80,0.00,9.00,80

4263,0.00,9.00,80,0.00,9.00,80

4281,0.00,9.00,80,0.00,9.00,80

4297,0.00,9.00,80,0.00,9.00,80

4314,0.00,9.00,80,0.00,9.00,80

4331,0.00,9.00,80,0.00,9.00,80

4346,0.00,9.00,80,0.00,9.00,80

4366,0.00,9.00,80,0.00,9.00,80

4382,0.00,9.00,80,0.00,9.00,80

4400,0.00,9.00,80,0.00,9.00,80

4415,0.00,9.00,80,0.00,9.00,80

4433,0.00,9.00,80,0.00,9.00,80

4446,0.00,9.00,80,0.00,9.00,80

4464,0.00,9.00,80,0.00,9.00,80

4482,0.00,9.00,80,0.00,9.00,80

4497,0.00,9.00,80,0.00,9.00,80

4516,0.00,9.00,80,0.00,9.00,80

4530,0.00,9.00,80,0.00,9.00,80

4548,0.00,9.00,80,0.00,9.00,80

4563,0.00,9.00,80,0.00,9.00,80

4584,0.00,9.00,80,0.00,9.00,80

4598,0.00,9.00,80,0.00,9.00,80

4615,0.00,9.00,80,0.00,9.00,80

4632,0.00,9.00,80,0.00,9.00,80

4647,0.00,9.00,80,0.00,9.00,80

4664,0.00,9.00,80,0.00,9.00,80

4680,0.00,9.00,80,0.00,9.00,80

4697,0.00,9.00,80,0.00,9.00,80

4714,0.00,9.00,80,0.00,9.00,80

4730,0.00,9.00,80,0.00,9.00,80

4749,0.00,9.00,80,0.00,9.00,80

4764,0.00,9.00,80,0.00,9.00,80

4783,0.00,9.00,80,0.00,9.00,80

4796,0.00,9.00,80,0.00,9.00,80

4813,0.00,9.00,80,0.00,9.00,80

4831,0.00,9.00,80,0.00,9.00,80

4847,0.00,9.00,80,0.00,9.00,80

4864,0.00,9.00,80,0.00,9.00,80

4883,0.00,9.00,80,0.00,9.00,80

4899,0.00,9.00,80,0.00,9.00,80

4914,0.00,9.00,80,0.00,9.00,80

4931,0.00,9.00,80,0.00,9.00,80

4946,0.00,9.00,80,0.00,9.00,80

4967,0.00,9.00,80,0.00,9.00,80

4980,0.00,9.00,80,0.00,9.00,80

4996,0.00,9.00,80,0.00,9.00,80

5016,0.00,9.00,80,0.00,9.00,80

5031,0.00,9.00,80,0.00,9.00,80

5047,0.00,9.00,80,0.00,9.00,80

5063,0.00,9.00,80,0.00,9.00,80

5081,0.00,9.00,80,0.00,9.00,80

5097,0.00,9.00,80,0.00,9.00,80

5113,0.00,9.00,80,0.00,9.00,80

5130,0.00,9.00,80,0.00,9.00,80

5148,0.00,9.00,80,0.00,9.00,80

5163,0.00,9.00,80,0.00,9.00,80

5180,0.00,9.00,80,0.00,9.00,80

5197,0.00,9.00,80,0.00,9.00,80

5215,0.00,9.00,80,0.00,9.00,80

5231,0.00,9.00,80,0.00,9.00,80

5249,0.00,9.00,80,0.00,9.00,80

5263,0.00,9.00,80,0.00,9.00,80

5283,0.00,9.00,80,0.00,9.00,80

5299,0.00,9.00,80,0.00,9.00,80

5313,0.00,9.00,80,0.00,9.00,80

5331,0.00,9.00,80,0.00,9.00,80

5346,0.00,9.00,80,0.00,9.00,80

5365,0.00,9.00,80,0.00,9.00,80

5382,0.00,9.00,80,0.00,9.00,80

5398,0.00,9.00,80,0.00,9.00,80

5415,0.00,9.00,80,0.00,9.00,80

5431,0.00,9.00,80,0.00,9.00,80

5447,0.00,9.00,80,0.00,9.00,80

5463,0.00,9.00,80,0.00,9.00,80

5481,0.00,9.00,80,0.00,9.00,80

5497,0.00,9.00,80,0.00,9.00,80

5515,0.00,9.00,80,0.00,9.00,80

5531,0.00,9.00,80,0.00,9.00,80

5548,0.00,9.00,80,0.00,9.00,80

5567,0.00,9.00,80,0.00,9.00,80

5583,0.00,9.00,80,0.00,9.00,80

5597,0.00,9.00,80,0.00,9.00,80

5613,0.00,9.00,80,0.00,9.00,80

5632,0.00,9.00,80,0.00,9.00,80

5647,0.00,9.00,80,0.00,9.00,80

5666,0.00,9.00,80,0.00,9.00,80

5681,0.00,9.00,80,0.00,9.00,80

5696,0.00,9.00,80,0.00,9.00,80

5713,0.00,9.00,80,0.00,9.00,80

5733,0.00,9.00,80,0.00,9.00,80

5749,0.00,9.00,80,0.00,9.00,80

5766,0.00,9.00,80,0.00,9.00,80

5782,0.00,9.00,80,0.00,9.00,80

5798,0.00,9.00,80,0.00,9.00,80

5816,0.00,9.00,80,0.00,9.00,80

5831,0.00,9.00,80,0.00,9.00,80

5847,0.00,9.00,80,0.00,9.00,80

5863,0.00,9.00,80,0.00,9.00,80

5882,0.00,9.00,80,0.00,9.00,80

5897,0.00,9.00,80,0.00,9.00,80

5913,0.00,9.00,80,0.00,9.00,80

5933,0.00,9.00,80,0.00,9.00,80

5947,0.00,9.00,80,0.00,9.00,80

5964,0.00,9.00,80,0.00,9.00,80

5981,0.00,9.00,80,0.00,9.00,80

5997,0.00,9.00,80,0.00,9.00,80

6014,0.00,9.00,80,0.00,9.00,80

6031,0.00,9.00,80,0.00,9.00,80

6049,0.00,9.00,80,0.00,9.00,80

6064,0.00,9.00,80,0.00,9.00,80

6083,0.00,9.00,80,0.00,9.00,80

6098,0.00,9.00,80,0.00,9.00,80

6113,0.00,9.00,80,0.00,9.00,80

6132,0.00,9.00,80,0.00,9.00,80

6150,0.00,9.00,80,0.00,9.00,80

6165,0.00,9.00,80,0.00,9.00,80

6184,0.00,9.00,80,0.00,9.00,80

6196,0.00,9.00,80,0.00,9.00,80

6216,0.00,9.00,80,0.00,9.00,80

6232,0.00,9.00,80,0.00,9.00,80

6249,0.00,9.00,80,0.00,9.00,80

6263,0.00,9.00,80,0.00,9.00,80

6281,0.00,9.00,80,0.00,9.00,80

6297,0.00,9.00,80,0.00,9.00,80

6316,0.00,9.00,80,0.00,9.00,80

6331,0.00,9.00,80,0.00,9.00,80

6350,0.00,9.00,80,0.00,9.00,80

6363,0.00,9.00,80,0.00,9.00,80

6382,0.00,9.00,80,0.00,9.00,80

6397,0.00,9.00,80,0.00,9.00,80

6416,0.00,9.00,80,0.00,9.00,80

6432,0.00,9.00,80,0.00,9.00,80

6446,0.00,9.00,80,0.00,9.00,80

6467,0.00,9.00,80,0.00,9.00,80

6480,0.00,9.00,80,0.00,9.00,80

6497,0.00,9.00,80,0.00,9.00,80

6513,0.00,9.00,80,0.00,9.00,80

6530,0.00,9.00,80,0.00,9.00,80

6548,0.00,9.00,80,0.00,9.00,80

6563,0.00,9.00,80,0.00,9.00,80

6580,0.00,9.00,80,0.00,9.00,80

6597,0.00,9.00,80,0.00,9.00,80

6613,0.00,9.00,80,0.00,9.00,80

6633,0.00,9.00,80,0.00,9.00,80

6647,0.00,9.00,80,0.00,9.00,80

6664,0.00,9.00,80,0.00,9.00,80

6680,0.00,9.00,80,0.00,9.00,80

6701,0.00,9.00,80,0.00,9.00,80

6714,0.00,9.00,80,0.00,9.00,80

6734,0.00,9.00,80,0.00,9.00,80

6746,0.00,9.00,80,0.00,9.00,80

6765,0.00,9.00,80,0.00,9.00,80

6780,0.00,9.00,80,0.00,9.00,80

6796,0.00,9.00,80,0.00,9.00,80

6816,0.00,9.00,80,0.00,9.00,80

6830,0.00,9.00,80,0.00,9.00,80

6850,0.00,9.00,80,0.00,9.00,80

6863,0.00,9.00,80,0.00,9.00,80

6882,0.00,9.00,80,0.00,9.00,80

6897,0.00,9.00,80,0.00,9.00,80

6913,0.00,9.00,80,0.00,9.00,80

6931,0.00,9.00,80,0.00,9.00,80

6947,0.00,9.00,80,0.00,9.00,80

6967,0.00,9.00,80,0.00,9.00,80

6981,0.00,9.00,80,0.00,9.00,80

6998,0.00,9.00,80,0.00,9.00,80

7016,0.00,9.00,80,0.00,9.00,80

7032,0.00,9.00,80,0.00,9.00,80

7047,0.00,9.00,80,0.00,9.00,80

7064,0.00,9.00,80,0.00,9.00,80

7082,0.00,9.00,80,0.00,9.00,80

7097,0.00,9.00,80,0.00,9.00,80

7117,0.00,9.00,80,0.00,9.00,80

7133,0.00,9.00,80,0.00,9.00,80

7149,0.00,9.00,80,0.00,9.00,80

7163,0.00,9.00,80,0.00,9.00,80

7181,0.00,9.00,80,0.00,9.00,80

7197,0.00,9.00,80,0.00,9.00,80

7213,0.00,9.00,80,0.00,9.00,80

7233,0.00,9.00,80,0.00,9.00,80

7249,0.00,9.00,80,0.00,9.00,80

7265,0.00,9.00,80,0.00,9.00,80

7280,0.00,9.00,80,0.00,9.00,80

7297,0.00,9.00,80,0.00,9.00,80

7315,0.00,9.00,80,0.00,9.00,80

7330,0.00,9.00,80,0.00,9.00,80

7349,0.00,9.00,80,0.00,9.00,80

7366,0.00,9.00,80,0.00,9.00,80

7383,0.00,9.00,80,0.00,9.00,80

7398,0.00,9.00,80,0.00,9.00,80

7413,0.00,9.00,80,0.00,9.00,80

7430,0.00,9.00,80,0.00,9.00,80

7447,0.00,9.00,80,0.00,9.00,80

7466,0.00,9.00,80,0.00,9.00,80

7480,0.00,9.00,80,0.00,9.00,80

7500,0.00,9.00,80,0.00,9.00,80

7514,0.00,9.00,80,0.00,9.00,80

7531,0.00,9.00,80,0.00,9.00,80

7547,0.00,9.00,80,0.00,9.00,80

7563,0.00,9.00,80,0.00,9.00,80

7581,0.00,9.00,80,0.00,9.00,80

7597,0.00,9.00,80,0.00,9.00,80

7613,0.00,9.00,80,0.00,9.00,80

7630,0.00,9.00,80,0.00,9.00,80

7648,0.00,9.00,80,0.00,9.00,80

7663,0.00,9.00,80,0.00,9.00,80

7683,0.00,9.00,80,0.00,9.00,80

7697,0.00,9.00,80,0.00,9.00,80

7714,0.00,9.00,80,0.00,9.00,80

7733,0.00,9.00,80,0.00,9.00,80

7749,0.00,9.00,80,0.00,9.00,80

7766,0.00,9.00,80,0.00,9.00,80

7780,0.00,9.00,80,0.00,9.00,80

7798,0.00,9.00,80,0.00,9.00,80

7814,0.00,9.00,80,0.00,9.00,80

7831,0.00,9.00,80,0.00,9.00,80

7848,0.00,9.00,80,0.00,9.00,80

7864,0.00,9.00,80,0.00,9.00,80

7883,0.00,9.00,80,0.00,9.00,80

7899,0.00,9.00,80,0.00,9.00,80

7914,0.00,9.00,80,0.00,9.00,80

7931,0.00,9.00,80,0.00,9.00,80

7951,0.00,9.00,80,0.00,9.00,80

7965,0.00,9.00,80,0.00,9.00,80

7980,0.00,9.00,80,0.00,9.00,80

7999,0.00,9.00,80,0.00,9.00,80

8013,0.00,9.00,80,0.00,9.00,80

8031,0.00,9.00,80,0.00,9.00,80

8051,0.00,9.00,80,0.00,9.00,80

8064,0.00,9.00,80,0.00,9.00,80

8082,0.00,9.00,80,0.00,9.00,80

8097,0.00,9.00,80,0.00,9.00,80

8115,0.00,9.00,80,0.00,9.00,80

8132,0.00,9.00,80,0.00,9.00,80

8150,0.00,9.00,80,0.00,9.00,80

8164,0.00,9.00,80,0.00,9.00,80

8181,0.00,9.00,80,0.00,9.00,80

8196,0.00,9.00,80,0.00,9.00,80

8216,0.00,9.00,80,0.00,9.00,80

8231,0.00,9.00,80,0.00,9.00,80

8250,0.00,9.00,80,0.00,9.00,80

8266,0.00,9.00,80,0.00,9.00,80

8280,0.00,9.00,80,0.00,9.00,80

8297,0.00,9.00,80,0.00,9.00,80

8314,0.00,9.00,80,0.00,9.00,80

8331,0.00,9.00,80,0.00,9.00,80

8351,0.00,9.00,80,0.00,9.00,80

8364,0.00,9.00,80,0.00,9.00,80

8383,0.00,9.00,80,0.00,9.00,80

8396,0.00,9.00,80,0.00,9.00,80

8414,0.00,9.00,80,0.00,9.00,80

8432,0.00,9.00,80,0.00,9.00,80

8449,0.00,9.00,80,0.00,9.00,80

8464,0.00,9.00,80,0.00,9.00,80

8480,0.00,9.00,80,0.00,9.00,80

8498,0.00,9.00,80,0.00,9.00,80

8514,0.00,9.00,80,0.00,9.00,80

8533,0.00,9.00,80,0.00,9.00,80

8547,0.00,9.00,80,0.00,9.00,80

8564,0.00,9.00,80,0.00,9.00,80

8580,0.00,9.00,80,0.00,9.00,80

8601,0.00,9.00,80,0.00,9.00,80

8615,0.00,9.00,80,0.00,9.00,80

8632,0.00,9.00,80,0.00,9.00,80

8650,0.00,9.00,80,0.00,9.00,80

8664,0.00,9.00,80,0.00,9.00,80

8682,0.00,9.00,80,0.00,9.00,80

8697,0.00,9.00,80,0.00,9.00,80

8713,0.00,9.00,80,0.00,9.00,80

8732,0.00,9.00,80,0.00,9.00,80

8746,0.00,9.00,80,0.00,9.00,80

8766,0.00,9.00,80,0.00,9.00,80

8780,0.00,9.00,80,0.00,9.00,80

8800,0.00,9.00,80,0.00,9.00,80

8814,0.00,9.00,80,0.00,9.00,80

8833,0.00,9.00,80,0.00,9.00,80

8847,0.00,9.00,80,0.00,9.00,80

8865,0.00,9.00,80,0.00,9.00,80

8882,0.00,9.00,80,0.00,9.00,80

8898,0.00,9.00,80,0.00,9.00,80

8916,0.00,9.00,80,0.00,9.00,80

8930,0.00,9.00,80,0.00,9.00,80

8947,0.00,9.00,80,0.00,9.00,80

8963,0.00,9.00,80,0.00,9.00,80

8980,0.00,9.00,80,0.00,9.00,80

8998,0.00,9.00,80,0.00,9.00,80

9014,0.00,9.00,80,0.00,9.00,80

9033,0.00,9.00,80,0.00,9.00,80

9047,0.00,9.00,80,0.00,9.00,80

9064,0.00,9.00,80,0.00,9.00,80

9082,0.00,9.00,80,0.00,9.00,80

9099,0.00,9.00,80,0.00,9.00,80

9114,0.00,9.00,80,0.00,9.00,80

9133,0.00,9.00,80,0.00,9.00,80

9148,0.00,9.00,80,0.00,9.00,80

9166,0.00,9.00,80,0.00,9.00,80

9183,0.00,9.00,80,0.00,9.00,80

9197,0.00,9.00,80,0.00,9.00,80

9215,0.00,9.00,80,0.00,9.00,80

9230,0.00,9.00,80,0.00,9.00,80

9250,0.00,9.00,80,0.00,9.00,80

9264,0.00,9.00,80,0.00,9.00,80

9280,0.00,9.00,80,0.00,9.00,80

9301,0.00,9.00,80,0.00,9.00,80

9314,0.00,9.00,80,0.00,9.00,80

9334,0.00,9.00,80,0.00,9.00,80

9348,0.00,9.00,80,0.00,9.00,80

9366,0.00,9.00,80,0.00,9.00,80

9383,0.00,9.00,80,0.00,9.00,80

9397,0.00,9.00,80,0.00,9.00,80

9416,0.00,9.00,80,0.00,9.00,80

9430,0.00,9.00,80,0.00,9.00,80

9451,0.00,9.00,80,0.00,9.00,80

9464,0.00,9.00,80,0.00,9.00,80

9480,0.00,9.00,80,0.00,9.00,80

9500,0.00,9.00,80,0.00,9.00,80

9514,0.00,9.00,80,0.00,9.00,80

