0,,60

16,3.01,0.00,60,2.65,21.24,6�.00,60,2.65,21.28,60

36,3.01,0.00,60,2.65,21.28,60

52,3.01,0.00,60,2.65,21.28,60

69,3.01,0.00,60,2.65,21.28,60

1520,3.01,0.00,60,2.65,21.24,6�KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

1533,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

1552,inputA,outputA,a_adjust,inputB,outputB,b_adjust

1567,0.00,1.50,60,0.00,1.50,60

1585,0.00,1.50,60,0.00,1.50,60

1605,0.00,1.50,60,0.00,1.50,60

1618,0.00,1.50,60,0.00,1.50,60

1637,0.00,1.50,60,0.00,1.50,60

1652,0.00,1.50,60,0.00,1.50,60

1669,0.00,1.50,60,0.00,1.50,60

1686,0.00,1.50,60,0.00,1.50,60

1703,0.00,1.50,60,0.00,1.50,60

1720,0.00,1.50,60,0.00,1.50,60

1735,0.00,1.50,60,0.00,1.50,60

1753,0.00,1.50,60,0.00,1.50,60

1770,0.00,1.50,60,0.00,1.50,60

1786,0.00,1.50,60,0.00,1.50,60

1802,0.00,1.50,60,0.00,1.50,60

1819,0.00,1.50,60,0.00,1.50,60

1836,0.00,1.50,60,0.00,1.50,60

1852,0.00,1.50,60,0.00,1.50,60

1869,0.00,1.50,60,0.00,1.50,60

1886,0.00,1.50,60,0.00,1.50,60

1902,0.00,1.50,60,0.00,1.50,60

1920,0.00,1.50,60,0.00,1.50,60

1936,0.00,1.50,60,0.00,1.50,60

1952,0.00,1.50,60,0.00,1.50,60

1970,0.00,1.50,60,0.00,1.50,60

1985,0.00,1.50,60,0.00,1.50,60

2003,0.00,1.50,60,0.00,1.50,60

2019,0.00,1.50,60,0.00,1.50,60

2036,0.00,1.50,60,0.00,1.50,60

2052,0.00,1.50,60,0.00,1.50,60

2069,0.00,1.50,60,0.00,1.50,60

2085,0.00,1.50,60,0.00,1.50,60

2102,0.00,1.50,60,0.00,1.50,60

2122,0.00,1.50,60,0.00,1.50,60

2135,0.00,1.50,60,0.00,1.50,60

2157,0.00,1.50,60,0.00,1.50,60

2169,0.00,1.50,60,0.00,1.50,60

2187,0.00,1.50,60,0.00,1.50,60

2204,0.00,1.50,60,0.00,1.50,60

2220,0.00,1.50,60,0.00,1.50,60

2237,0.00,1.50,60,0.00,1.50,60

2253,0.00,1.50,60,0.00,1.50,60

2273,0.00,1.50,60,0.00,1.50,60

2286,0.00,1.50,60,0.00,1.50,60

2303,0.00,1.50,60,0.00,1.50,60

2319,0.00,1.50,60,0.00,1.50,60

2336,0.00,1.50,60,0.00,1.50,60

2355,0.00,1.50,60,0.00,1.50,60

2376,0.00,1.50,60,0.00,1.50,60

2390,0.00,1.50,60,0.00,1.50,60

2403,0.00,1.50,60,0.00,1.50,60

2421,0.00,1.50,60,0.00,1.50,60

2440,0.00,1.50,60,0.00,1.50,60

2455,0.00,1.50,60,0.00,1.50,60

2473,0.00,1.50,60,0.00,1.50,60

2488,0.00,1.50,60,0.00,1.50,60

2507,0.00,1.50,60,0.00,1.50,60

2520,0.00,1.50,60,0.00,1.50,60

2540,0.00,1.50,60,0.00,1.50,60

2554,0.00,1.50,60,0.00,1.50,60

2571,0.00,1.50,60,0.00,1.50,60

2589,0.00,1.50,60,0.00,1.50,60

2604,0.00,1.50,60,0.00,1.50,60

2620,0.00,1.50,60,0.00,1.50,60

2640,0.00,1.50,60,0.00,1.50,60

2653,0.00,1.50,60,0.00,1.50,60

2671,0.00,1.50,60,0.00,1.50,60

2686,0.00,1.50,60,0.00,1.50,60

2707,0.00,1.50,60,0.00,1.50,60

2721,0.00,1.50,60,0.00,1.50,60

2740,0.00,1.50,60,0.00,1.50,60

2754,0.00,1.50,60,0.00,1.50,60

2769,0.00,1.50,60,0.00,1.50,60

2789,0.00,1.50,60,0.00,1.50,60

2803,0.00,1.50,60,0.00,1.50,60

2823,0.00,1.50,60,0.00,1.50,60

2836,0.00,1.50,60,0.00,1.50,60

2857,0.00,1.50,60,0.00,1.50,60

2870,0.00,1.50,60,0.00,1.50,60

2887,0.00,1.50,60,0.00,1.50,60

2906,0.00,1.50,60,0.00,1.50,60

2926,0.00,1.50,60,0.00,1.50,60

2937,0.00,1.50,60,0.00,1.50,60

2955,0.00,1.50,60,0.00,1.50,60

2970,0.00,1.50,60,0.00,1.50,60

2988,0.00,1.50,60,0.00,1.50,60

3004,0.00,1.50,60,0.00,1.50,60

3023,0.00,1.50,60,0.00,1.50,60

3037,0.00,1.50,60,0.00,1.50,60

3055,0.00,1.50,60,0.00,1.50,60

3071,0.00,1.50,60,0.00,1.50,60

3090,0.00,1.50,60,0.00,1.50,60

3105,0.00,1.50,60,0.00,1.50,60

3121,0.00,1.50,60,0.00,1.50,60

3140,0.00,1.50,60,0.00,1.50,60

3154,0.00,1.50,60,0.00,1.50,60

3171,0.00,1.50,60,0.00,1.50,60

3187,0.00,1.50,60,0.00,1.50,60

3207,0.00,1.50,60,0.00,1.50,60

3220,0.00,1.50,60,0.00,1.50,60

3238,0.00,1.50,60,0.00,1.50,60

3253,0.00,1.50,60,0.00,1.50,60

3273,0.00,1.50,60,0.00,1.50,60

3286,0.00,1.50,60,0.00,1.50,60

3305,0.00,1.50,60,0.00,1.50,60

3320,0.00,1.50,60,0.00,1.50,60

3340,0.00,1.50,60,0.00,1.50,60

3354,0.00,1.50,60,0.00,1.50,60

3373,0.00,1.50,60,0.00,1.50,60

3387,0.00,1.50,60,0.00,1.50,60

3404,0.00,1.50,60,0.00,1.50,60

3419,0.00,1.50,60,0.00,1.50,60

3438,0.00,1.50,60,0.00,1.50,60

3456,0.00,1.50,60,0.00,1.50,60

3471,0.00,1.50,60,0.00,1.50,60

3487,0.00,1.50,60,0.00,1.50,60

3506,0.00,1.50,60,0.00,1.50,60

3523,0.00,1.50,60,0.00,1.50,60

3539,0.00,1.50,60,0.00,1.50,60

3556,0.00,1.50,60,0.00,1.50,60

3570,0.00,1.50,60,0.00,1.50,60

3586,0.00,1.50,60,0.00,1.50,60

3603,0.00,1.50,60,0.00,1.50,60

3621,0.00,1.50,60,0.00,1.50,60

3639,0.00,1.50,60,0.00,1.50,60

3653,0.00,1.50,60,0.00,1.50,60

3672,0.00,1.50,60,0.00,1.50,60

3686,0.00,1.50,60,0.00,1.50,60

3707,0.00,1.50,60,0.00,1.50,60

3720,0.00,1.50,60,0.00,1.50,60

3737,0.00,1.50,60,0.00,1.50,60

3756,0.00,1.50,60,0.00,1.50,60

3771,0.00,1.50,60,0.00,1.50,60

