0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

15,1.00,0.00,0.00,1.50,70,1.00,0.00,0.00,1.50,70

33,inputA,outputA,a_adjust,inputB,outputB,b_adjust
2066,1.70,19.48,70,1.56,21.05,70

2083,1.70,19.48,70,1.56,21.05,70

2099,1.70,19.48,70,1.56,21.05,70

2117,1.70,19.61,70,1.56,21.19,70

2133,1.70,19.61,70,1.56,21.19,70

2150,1.70,19.61,70,1.56,21.19,70

2166,1.70,19.61,70,1.56,21.19,70

2184,1.70,19.61,70,1.56,21.19,70

2198,1.70,19.74,70,1.56,21.34,70

2216,1.70,19.74,70,1.56,21.34,70

2234,1.93,19.74,70,1.56,21.34,70

2250,1.93,19.74,70,1.56,21.34,70

2266,1.93,17.51,70,1.56,21.48,70

2284,1.93,17.51,70,1.56,21.48,70

2300,1.93,17.51,70,1.56,21.48,70

2316,1.93,17.51,70,1.56,21.48,70

2333,1.93,17.51,70,1.56,21.48,70

2350,1.93,17.62,70,1.56,21.62,70

2366,1.93,17.62,70,1.56,21.62,70

2384,1.93,17.62,70,1.56,21.62,70

2399,1.93,17.62,70,1.56,21.62,70

2416,1.93,17.62,70,1.56,21.62,70

2434,1.93,17.72,70,1.56,21.77,70

2448,1.93,17.72,70,1.56,21.77,70

2468,1.93,17.72,70,1.56,21.77,70

2483,1.93,17.72,70,1.56,21.77,70

2500,1.93,17.72,70,1.56,21.77,70

2515,1.93,17.83,70,1.56,21.91,70

2533,1.93,17.83,70,1.56,21.91,70

2549,1.93,17.83,70,1.56,21.91,70

2564,1.93,17.83,70,1.56,21.91,70

2583,1.93,17.94,70,1.56,22.05,70

2599,1.93,17.94,70,1.56,22.05,70

2616,1.93,17.94,70,1.56,22.05,70

2634,1.93,17.94,70,1.56,22.05,70

2649,1.93,17.94,70,1.56,22.05,70

2665,1.93,18.04,70,1.56,22.20,70

2683,1.93,18.04,70,1.56,22.20,70

2699,1.93,18.04,70,1.56,22.20,70

2715,1.93,18.04,70,1.45,22.20,70

2733,1.93,18.15,70,1.45,23.52,70

2749,1.93,18.15,70,1.45,23.52,70

2767,1.93,18.15,70,1.45,23.52,70

2783,1.93,18.15,70,1.45,23.52,70

2797,1.93,18.15,70,1.45,23.52,70

2815,1.93,18.26,70,1.45,23.68,70

2833,1.93,18.26,70,1.45,23.68,70

2849,1.93,18.26,70,1.45,23.68,70

2866,1.93,18.26,70,1.45,23.68,70

2884,1.93,18.26,70,1.45,23.83,70

2899,1.93,18.36,70,1.45,23.83,70

2917,1.93,18.36,70,1.45,23.83,70

2933,1.93,18.36,70,1.45,23.83,70

2949,1.93,18.36,70,1.45,23.83,70

2967,1.93,18.36,70,1.45,23.99,70

2983,1.93,18.47,70,1.45,23.99,70

3000,1.93,18.47,70,1.45,23.99,70

3016,1.93,18.47,70,1.45,23.99,70

3034,1.93,18.47,70,1.45,23.99,70

3048,1.93,18.58,70,1.45,24.14,70

3065,1.93,18.58,70,1.45,24.14,70

3084,1.93,18.58,70,1.45,24.14,70

3099,1.93,18.58,70,1.45,24.14,70

3116,2.48,13.21,70,1.45,24.30,70

